order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
2005-01-26,13979.000000,1079.000000,1079.000000,AEP CANADA,1168.000000,UNISOURCE MTL,2005-01-28,2005-01-31,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050126.000000,20050128.000000,20050131.000000
2005-02-11,14006.000000,1268.000000,1329.000000,PLIANT CORP.,1268.000000,CARROUSEL,2005-02-11,2005-02-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050211.000000,20050211.000000,20050214.000000
2005-03-23,14063.000000,1079.000000,1079.000000,AEP CANADA,3712.000000,EUGENE ALLARD,2005-04-01,2005-04-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050323.000000,20050401.000000,20050404.000000
2005-04-27,14110.000000,1424.000000,3886.000000,SEXTANT,2678.000000,FILLAB,2005-04-28,2005-04-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050427.000000,20050428.000000,20050428.000000
2005-01-24,13971.000000,1079.000000,1079.000000,AEP CANADA,1203.000000,BUNZL CANADA INC,2005-01-26,2005-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050124.000000,20050126.000000,20050127.000000
2005-01-03,13933.000000,1079.000000,1079.000000,AEP CANADA,3712.000000,EUGENE ALLARD,2005-01-11,2005-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050103.000000,20050111.000000,20050112.000000
2005-01-03,13934.000000,1079.000000,1079.000000,AEP CANADA,3211.000000,DORFIN PAPER INC.,2005-01-19,2005-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050103.000000,20050119.000000,20050120.000000
2005-01-03,13935.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2004-12-22,2004-12-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050103.000000,20041222.000000,20041223.000000
2005-01-03,13936.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2004-12-22,2004-12-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050103.000000,20041222.000000,20041223.000000
2005-01-03,13937.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2005-01-04,2005-01-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050103.000000,20050104.000000,20050105.000000
2005-01-04,13938.000000,3525.000000,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS,2004-12-28,2004-12-29,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050104.000000,20041228.000000,20041229.000000
2005-01-04,13939.000000,3525.000000,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,3830.000000,TERCOR TRADING,2004-12-28,2005-01-05,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050104.000000,20041228.000000,20050105.000000
2005-01-05,13940.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-10,2005-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050110.000000,20050112.000000
2005-01-05,13941.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-12,2005-01-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050112.000000,20050114.000000
2005-01-05,13942.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-14,2005-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050114.000000,20050117.000000
2005-01-05,13943.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-18,2005-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050118.000000,20050120.000000
2005-01-05,13944.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-20,2005-01-21,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050120.000000,20050121.000000
2005-01-05,13945.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-21,2005-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050121.000000,20050124.000000
2005-01-05,13946.000000,1079.000000,1079.000000,AEP CANADA,3729.000000,BUNZL MTL,2005-01-06,2005-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050106.000000,20050107.000000
2005-01-05,13947.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-06,2005-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050106.000000,20050107.000000
2005-01-05,13948.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-06,2005-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050106.000000,20050107.000000
2005-01-05,13949.000000,1079.000000,1079.000000,AEP CANADA,1203.000000,BUNZL CANADA INC,2005-01-07,2005-01-10,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050105.000000,20050107.000000,20050110.000000
2005-01-07,13952.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-10,2005-01-11,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050107.000000,20050110.000000,20050111.000000
2005-01-07,13951.000000,1762.000000,3831.000000,CABLE TALK,3832.000000,HOPITAL STE-CROIX,2005-01-07,2005-01-07,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050107.000000,20050107.000000,20050107.000000
2005-01-10,13953.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3780.000000,FIELDSTONE FARMS (JOB SITE),2005-01-12,2005-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050110.000000,20050112.000000,20050117.000000
2005-01-11,13954.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-11,2005-01-12,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050111.000000,20050111.000000,20050112.000000
2005-01-11,13955.000000,3525.000000,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,3673.000000,BLUE MOUNTAIN WHRS,2004-12-23,2004-12-23,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050111.000000,20041223.000000,20041223.000000
2005-01-24,13970.000000,1268.000000,1329.000000,PLIANT CORP.,1268.000000,CARROUSEL,2005-01-25,2005-01-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050124.000000,20050125.000000,20050126.000000
2005-01-11,13956.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-12,2005-01-13,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050111.000000,20050112.000000,20050113.000000
2005-01-13,13957.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2005-01-13,2005-01-14,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050113.000000,20050113.000000,20050114.000000
2005-01-13,13958.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-14,2005-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050113.000000,20050114.000000,20050117.000000
2005-01-14,13959.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),3341.000000,MIDJERSEY SUPPLY,2005-01-14,2005-01-18,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050114.000000,20050114.000000,20050118.000000
2005-01-14,13960.000000,3525.000000,3644.000000,SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-14,2005-01-17,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050114.000000,20050114.000000,20050117.000000
2005-01-17,13961.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-24,2005-01-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050117.000000,20050124.000000,20050126.000000
2005-01-17,13962.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-26,2005-01-28,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050117.000000,20050126.000000,20050128.000000
2005-01-17,13963.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-02-02,2005-02-04,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050117.000000,20050202.000000,20050204.000000
2005-01-17,13964.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-19,2005-01-20,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050117.000000,20050119.000000,20050120.000000
2005-01-20,13965.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-21,2005-01-24,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050120.000000,20050121.000000,20050124.000000
2005-01-21,13966.000000,3525.000000,3644.000000,SELLERS & JOSEPHSON,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-24,2005-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050121.000000,20050124.000000,20050127.000000
2005-01-24,13967.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2005-01-24,2005-01-25,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050124.000000,20050124.000000,20050125.000000
2005-01-24,13968.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-25,2005-01-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050124.000000,20050125.000000,20050126.000000
2005-01-24,13969.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3134.000000,CASCADES ENVIROPAC,2005-01-25,2005-01-26,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050124.000000,20050125.000000,20050126.000000
2005-02-01,13987.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2005-02-01,2005-02-02,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050201.000000,20050201.000000,20050202.000000
2005-01-25,13972.000000,1055.000000,1055.000000,PVC DESIGN (BALCAM INDUSTRIES INC.),1501.000000,MOULTRIE MANUFACTURING CO,2005-01-28,2005-02-01,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050125.000000,20050128.000000,20050201.000000
2005-01-25,13973.000000,3525.000000,3836.000000,COLUMBIA BAY INC.,3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-01-26,2005-01-31,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050125.000000,20050126.000000,20050131.000000
2005-01-25,13974.000000,3134.000000,3755.000000,CASCADES ENVIROPAC,3517.000000,ALSTON CARTAGE LTD (2),2005-01-26,2005-01-27,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050125.000000,20050126.000000,20050127.000000
2005-01-25,13975.000000,3525.000000,3678.000000,OLNEY WALLCOVERINGS (TN),3525.000000,BLUE MOUNTAIN WALLCOVERINGS,2005-02-07,2005-02-09,0.0,0.0,0.0,0.0,,0.0,,,0.0,20050125.000000,20050207.000000,20050209.000000
