order_date,shipment_number,bill_to_code,from_site_code,from_site_name,to_site_code,to_site_name,pickup_date,delivery_due_date,price,cost,cost1,cost2,cost3,cost4,delivered_flag,service_flag,margin,order_date_raw,pickup_date_raw,delivery_due_date_raw
1998-11-03,5028.000000,1002.000000,1002.000000,"ABC METAL FABRICATORS,LTD",1009.000000,WORTHINGTON MFG.,1998-11-12,1998-11-22,944.35,0.0,0.0,0.0,,0.0,N,,944.35,19981103.000000,19981112.000000,19981122.000000
1998-11-03,5029.000000,1002.000000,1009.000000,WORTHINGTON MFG.,1002.000000,"ABC METAL FABRICATORS,LTD",1998-11-22,1998-11-22,2750.0,0.0,0.0,0.0,,0.0,N,,2750.0,19981103.000000,19981122.000000,19981122.000000
1998-11-03,5030.000000,1008.000000,1008.000000,CIRO CORP,1005.000000,STEEL FAB,1998-11-21,1998-11-21,1800.0,0.0,0.0,0.0,,0.0,N,,1800.0,19981103.000000,19981121.000000,19981121.000000
1998-11-03,5031.000000,1008.000000,1008.000000,CIRO CORP,1005.000000,STEEL FAB,1998-11-22,1998-11-22,1341.9,0.0,0.0,0.0,,0.0,N,,1341.9,19981103.000000,19981122.000000,19981122.000000
1998-11-03,5032.000000,1007.000000,1004.000000,MLM INDUSTRIES,1007.000000,NYC EXPORTS,1998-11-22,1998-11-22,333.0,0.0,0.0,0.0,,0.0,N,,333.0,19981103.000000,19981122.000000,19981122.000000
1998-11-03,5033.000000,1002.000000,1002.000000,"ABC METAL FABRICATORS,LTD",1007.000000,NYC EXPORTS,1998-10-03,1998-10-04,1980.99,0.0,0.0,0.0,,0.0,N,,1980.99,19981103.000000,19981003.000000,19981004.000000
1998-11-12,5034.000000,1006.000000,1001.000000,ABC PLASTICS INC.,1006.000000,ERNIES EXPEDITE SERVICE,1998-11-23,1998-11-23,0.0,0.0,0.0,0.0,,0.0,N,,0.0,19981112.000000,19981123.000000,19981123.000000
1998-11-12,5035.000000,1002.000000,1002.000000,"ABC METAL FABRICATORS,LTD",1001.000000,ABC PLASTICS INC.,1998-11-23,1999-01-19,525.0,0.0,0.0,0.0,,0.0,N,,525.0,19981112.000000,19981123.000000,19990119.000000
1998-11-12,5036.000000,1007.000000,1008.000000,CIRO CORP,1007.000000,NYC EXPORTS,1998-11-12,1998-11-12,1000.0,0.0,0.0,0.0,,0.0,N,,1000.0,19981112.000000,19981112.000000,19981112.000000
1998-11-12,5037.000000,1002.000000,1002.000000,"ABC METAL FABRICATORS,LTD",1003.000000,XYZ IMPORTS,1998-11-27,1998-11-27,0.0,0.0,0.0,0.0,,0.0,N,,0.0,19981112.000000,19981127.000000,19981127.000000
1998-11-21,5038.000000,1002.000000,1009.000000,WORTHINGTON MFG.,1002.000000,"ABC METAL FABRICATORS,LTD",1998-11-21,1998-11-22,2100.0,0.0,0.0,0.0,,0.0,N,,2100.0,19981121.000000,19981121.000000,19981122.000000
1998-11-21,5039.000000,1002.000000,1005.000000,STEEL FAB,1002.000000,"ABC METAL FABRICATORS,LTD,0.000000",1999-01-19,,,0.0,0.0,,0.0,1.0,0.000000,,,19981121.000000,19990119.000000,0.000000
